penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
4489866,5,layak,buruh harian,SMP,6,0
1624771,4,sederhana,buruh harian,SMA,15,1
1315826,4,tidak layak,buruh harian,SMP,15,1
1100734,5,tidak layak,buruh harian,SMA,5,1
2378164,3,tidak layak,karyawan,SMP,4,0
1026806,4,tidak layak,wirausaha,SD,28,0
1932817,5,tidak layak,tidak bekerja,Diploma,5,1
1932817,5,tidak layak,tidak bekerja,Diploma,5,1
4060006,0,tidak layak,buruh harian,SD,2,0
1280466,5,tidak layak,buruh harian,SD,17,1
1187771,4,sederhana,buruh harian,Sarjana,25,1
1034701,0,tidak layak,tidak bekerja,SD,12,0
2389959,3,layak,PNS,SMP,16,0
3300199,5,layak,tidak bekerja,Sarjana,23,0
2226607,2,sederhana,PNS,SD,11,0
4804409,5,layak,buruh harian,SMP,21,0
1749074,3,layak,wirausaha,SMA,5,0
2257008,0,layak,petani,SMA,7,0
2727408,1,sederhana,buruh harian,SD,1,0
4912942,5,layak,tidak bekerja,SMP,18,0
2701667,4,layak,karyawan,SD,2,0
1715460,5,tidak layak,petani,SMA,3,1
3517334,4,tidak layak,karyawan,SMA,11,0
1896209,2,tidak layak,petani,SMA,11,1
1228504,2,sederhana,tidak bekerja,Sarjana,5,1
1841531,2,sederhana,petani,Sarjana,22,1
2285160,5,layak,tidak bekerja,SD,17,0
1664076,3,tidak layak,tidak bekerja,SD,11,1
3643129,3,layak,PNS,SMA,16,0
1694892,2,tidak layak,tidak bekerja,SMA,17,1
1283707,2,layak,petani,SMP,20,0
1094018,5,sederhana,buruh harian,SMA,5,1
1573044,3,tidak layak,buruh harian,SD,13,1
1597218,3,layak,buruh harian,SMP,13,0
3460072,2,layak,petani,SMP,10,0
1863349,4,sederhana,buruh harian,Diploma,19,1
4265696,5,layak,buruh harian,SMP,4,0
3355874,2,layak,buruh harian,Sarjana,23,0
4747389,4,sederhana,petani,SMP,19,0
1110078,4,tidak layak,karyawan,SMA,10,0
3975635,3,sederhana,petani,SMP,17,0
1065318,0,sederhana,tidak bekerja,SMA,2,0
2226476,5,layak,PNS,SD,18,0
2237715,3,layak,buruh harian,SMA,28,0
1094018,5,sederhana,buruh harian,SMA,5,1
4376513,5,layak,karyawan,SMA,11,0
1591652,2,tidak layak,petani,SD,2,1
1331593,3,sederhana,tidak bekerja,SD,22,1
2295302,2,sederhana,buruh harian,SMA,3,0
2237715,3,layak,buruh harian,SMA,28,0
1870123,4,tidak layak,tidak bekerja,SD,19,1
1843523,2,layak,karyawan,SMP,8,0
1038547,2,layak,karyawan,SD,17,0
2843400,3,layak,petani,SMA,3,0
1572212,5,tidak layak,tidak bekerja,SMA,24,1
1312250,2,tidak layak,tidak bekerja,Diploma,15,1
1755678,5,sederhana,petani,SMP,16,1
4997615,2,tidak layak,tidak bekerja,SMP,9,0
1371233,2,tidak layak,buruh harian,SMA,24,1
1439792,2,sederhana,PNS,SMP,13,0
1571650,5,tidak layak,tidak bekerja,SMA,5,1
1343054,5,sederhana,buruh harian,Sarjana,9,1
1863663,5,tidak layak,petani,Diploma,22,1
3850171,3,sederhana,PNS,SD,11,0
1278167,5,tidak layak,buruh harian,SMP,24,1
4931586,1,tidak layak,tidak bekerja,SD,1,0
1110155,3,tidak layak,petani,SMP,29,1
1315826,4,tidak layak,buruh harian,SMP,15,1
4122951,3,tidak layak,wirausaha,SMP,1,0
1343054,5,sederhana,buruh harian,Sarjana,9,1
2014929,5,tidak layak,petani,SD,19,0
1190706,5,tidak layak,tidak bekerja,SD,21,1
1451157,3,tidak layak,PNS,Sarjana,19,0
1645194,0,layak,wirausaha,SMA,12,0
4832065,2,tidak layak,tidak bekerja,SMA,12,0
2920444,4,layak,karyawan,SMP,4,0
1780926,5,sederhana,petani,SMA,6,1
1681669,3,sederhana,petani,SMA,3,1
2496176,3,sederhana,PNS,SMP,25,0
1308449,2,tidak layak,tidak bekerja,SMA,6,1
1475595,4,tidak layak,petani,SD,14,1
1608746,5,tidak layak,buruh harian,SD,10,1
4804409,5,layak,buruh harian,SMP,21,0
2840914,2,sederhana,buruh harian,SMA,29,0
1910681,3,tidak layak,petani,SD,21,1
1076077,4,sederhana,tidak bekerja,Diploma,21,1
1910681,3,tidak layak,petani,SD,21,1
4932441,3,tidak layak,buruh harian,SMP,1,0
3160682,1,tidak layak,karyawan,SMP,15,0
1952246,4,tidak layak,petani,SMP,23,1
1932883,3,tidak layak,tidak bekerja,SMA,6,1
1345266,4,sederhana,petani,SD,8,1
1254444,3,tidak layak,tidak bekerja,Sarjana,19,1
3903030,2,layak,buruh harian,SMA,8,0
4609756,1,sederhana,petani,SD,15,0
2839903,5,tidak layak,karyawan,SD,13,0
1719407,2,sederhana,tidak bekerja,SD,28,1
1205768,2,tidak layak,buruh harian,SD,17,1
1486275,1,layak,PNS,SMP,7,0
1923875,3,sederhana,petani,SMA,23,1
1560315,1,layak,buruh harian,SMP,17,0
1231915,5,sederhana,tidak bekerja,SMP,3,1
1952246,4,tidak layak,petani,SMP,23,1
1461243,3,tidak layak,petani,SD,20,1
1110155,3,tidak layak,petani,SMP,29,1
2389959,3,layak,PNS,SMP,16,0
4223570,1,sederhana,buruh harian,SMP,13,0
1484410,3,tidak layak,petani,SMA,22,1
2725690,0,sederhana,PNS,SMP,23,0
1845633,2,sederhana,buruh harian,SMP,1,1
2985838,4,layak,buruh harian,Diploma,25,0
1063037,4,tidak layak,buruh harian,SD,21,1
1343054,5,sederhana,buruh harian,Sarjana,9,1
3366610,1,sederhana,PNS,SD,8,0
1087955,4,tidak layak,petani,SD,20,1
1231915,5,sederhana,tidak bekerja,SMP,3,1
1678841,5,tidak layak,petani,SMA,27,1
1748013,4,tidak layak,petani,SMA,23,1
3298816,2,sederhana,tidak bekerja,SMP,3,0
4723292,3,sederhana,wirausaha,SMP,13,0
4231959,1,sederhana,petani,SD,17,0
1308449,2,tidak layak,tidak bekerja,SMA,6,1
4301106,1,sederhana,buruh harian,SMA,1,0
1300709,1,tidak layak,tidak bekerja,SMA,29,0
4164897,0,layak,buruh harian,SMA,20,0
2561729,0,tidak layak,PNS,SD,26,0
1694892,2,tidak layak,tidak bekerja,SMA,17,1
1729497,3,tidak layak,tidak bekerja,SMA,7,1
2679161,2,tidak layak,petani,SMA,18,0
1488011,2,tidak layak,tidak bekerja,Sarjana,9,1
4831342,1,layak,wirausaha,SMP,9,0
1747419,4,sederhana,petani,SD,16,1
1573189,4,tidak layak,petani,Diploma,4,1
1330817,3,sederhana,petani,SMP,21,1
1341207,5,tidak layak,buruh harian,Sarjana,24,1
4597706,3,layak,tidak bekerja,SMP,14,0
4808315,2,layak,wirausaha,Diploma,5,0
4195575,1,tidak layak,wirausaha,Sarjana,27,0
4480826,1,layak,petani,SMA,3,0
1715460,5,tidak layak,petani,SMA,3,1
1639282,2,tidak layak,buruh harian,SMP,16,1
1591652,2,tidak layak,petani,SD,2,1
2588878,5,sederhana,buruh harian,SMP,28,0
1193783,2,tidak layak,karyawan,SD,12,0
4959076,3,layak,PNS,SMA,28,0
4939311,2,layak,tidak bekerja,SD,3,0
1484410,3,tidak layak,petani,SMA,22,1
1748013,4,tidak layak,petani,SMA,23,1
2706533,3,layak,wirausaha,SMA,12,0
1534003,5,tidak layak,tidak bekerja,SMP,22,1
1215048,5,sederhana,tidak bekerja,Diploma,24,1
1090093,4,layak,petani,SMP,28,0
1094018,5,sederhana,buruh harian,SMA,5,1
1441904,3,sederhana,tidak bekerja,SMA,27,1
4735466,4,sederhana,karyawan,Sarjana,27,0
4288040,5,sederhana,karyawan,SD,15,0
1269536,5,layak,karyawan,SMA,21,0
1278167,5,tidak layak,buruh harian,SMP,24,1
1002352,4,sederhana,buruh harian,SMA,21,1
1003051,5,tidak layak,petani,SMP,11,1
1342786,3,tidak layak,buruh harian,SMA,11,1
3776834,1,tidak layak,tidak bekerja,SD,3,0
1719407,2,sederhana,tidak bekerja,SD,28,1
1932883,3,tidak layak,tidak bekerja,SMA,6,1
2227165,4,sederhana,karyawan,SMP,2,0
1772800,0,layak,wirausaha,SD,7,0
1575919,2,sederhana,buruh harian,SMA,7,1
1932817,5,tidak layak,tidak bekerja,Diploma,5,1
1444191,5,tidak layak,tidak bekerja,SMP,28,1
2080730,5,sederhana,buruh harian,SMA,7,0
1805889,5,sederhana,petani,SD,1,1
4637820,5,tidak layak,tidak bekerja,SMA,19,0
4720464,2,layak,karyawan,Sarjana,2,0
1953277,5,tidak layak,buruh harian,Diploma,4,1
1805889,5,sederhana,petani,SD,1,1
1133554,2,sederhana,buruh harian,SD,21,1
2556182,1,sederhana,karyawan,SMA,7,0
1330817,3,sederhana,petani,SMP,21,1
4469401,1,layak,karyawan,SMA,13,0
3789300,1,tidak layak,PNS,Sarjana,15,0
1639282,2,tidak layak,buruh harian,SMP,16,1
1034707,2,sederhana,petani,SMP,24,1
2611935,3,tidak layak,tidak bekerja,SMA,16,0
2138356,5,tidak layak,tidak bekerja,Sarjana,20,0
1254444,3,tidak layak,tidak bekerja,Sarjana,19,1
1780722,0,sederhana,karyawan,SMP,26,0
4278360,3,tidak layak,PNS,SMA,2,0
2498189,3,sederhana,karyawan,SMP,29,0
3839604,4,tidak layak,tidak bekerja,Diploma,15,0
1907317,3,sederhana,PNS,Diploma,10,0
4816339,2,layak,buruh harian,Sarjana,29,0
4225801,4,layak,karyawan,Diploma,26,0
1769598,5,sederhana,tidak bekerja,SMP,8,1
2168932,4,sederhana,wirausaha,SMA,26,0
3179996,2,layak,tidak bekerja,SMA,16,0
2170439,1,tidak layak,petani,SMA,16,0
3783836,4,layak,PNS,SMP,14,0
3328599,2,layak,buruh harian,SMA,9,0
2042892,4,sederhana,PNS,SMP,15,0
4092195,5,tidak layak,tidak bekerja,Diploma,20,0
1228504,2,sederhana,tidak bekerja,Sarjana,5,1
2038336,1,tidak layak,petani,SD,22,0
1116739,4,sederhana,PNS,SD,1,0
3871039,5,tidak layak,PNS,SMP,7,0
1793719,4,sederhana,buruh harian,Sarjana,18,1
1996261,2,sederhana,karyawan,Diploma,22,0
2305794,4,tidak layak,tidak bekerja,SD,21,0
1912727,2,tidak layak,buruh harian,Sarjana,8,1
3497105,0,sederhana,buruh harian,SD,18,0
4340216,4,sederhana,tidak bekerja,SD,3,0
4976224,0,sederhana,wirausaha,Diploma,29,0
1896942,4,tidak layak,petani,SMA,22,1
1341207,5,tidak layak,buruh harian,Sarjana,24,1
2142953,1,tidak layak,PNS,SMA,19,0
2214449,4,tidak layak,buruh harian,SMA,21,0
3189415,3,sederhana,tidak bekerja,SD,15,0
1341207,5,tidak layak,buruh harian,Sarjana,24,1
1100734,5,tidak layak,buruh harian,SMA,5,1
1264223,5,tidak layak,karyawan,SMP,19,0
3202263,0,sederhana,petani,SMA,22,0
3412149,0,tidak layak,petani,SMA,8,0
3985696,4,layak,karyawan,Sarjana,3,0
3658571,0,tidak layak,wirausaha,Diploma,25,0
2386652,1,sederhana,tidak bekerja,SMP,19,0
1917040,3,tidak layak,tidak bekerja,SMA,14,1
1317537,3,sederhana,petani,SD,6,1
1549239,1,layak,buruh harian,SMP,29,0
3785147,4,sederhana,tidak bekerja,SD,14,0
3907360,0,sederhana,PNS,Diploma,25,0
1491450,5,tidak layak,petani,SMA,15,1
1441904,3,sederhana,tidak bekerja,SMA,27,1
1654224,5,sederhana,petani,SMA,29,1
1896209,2,tidak layak,petani,SMA,11,1
4325513,3,sederhana,petani,SMA,1,0
1780641,5,sederhana,petani,SMP,2,1
3361632,4,layak,tidak bekerja,SD,5,0
1753704,5,tidak layak,buruh harian,SD,20,1
1703286,0,layak,petani,SD,29,0
3090547,1,sederhana,buruh harian,SMP,1,0
1437625,4,sederhana,buruh harian,SMP,22,1
1330904,5,sederhana,buruh harian,SMA,20,1
4319260,1,layak,karyawan,SMP,20,0
1125991,3,tidak layak,tidak bekerja,SD,28,1
4720216,2,sederhana,PNS,SMP,16,0
1285555,3,layak,tidak bekerja,SMA,17,0
3574754,1,layak,tidak bekerja,SMP,10,0
1914032,3,sederhana,petani,SD,24,1
4816126,2,tidak layak,buruh harian,SMP,27,0
1461243,3,tidak layak,petani,SD,20,1
1422381,4,sederhana,tidak bekerja,SMP,9,1
1493948,4,tidak layak,tidak bekerja,SMA,21,1
1924133,3,tidak layak,tidak bekerja,Diploma,22,1
2746688,4,sederhana,wirausaha,Sarjana,7,0
1347739,3,tidak layak,petani,SMP,14,1
1023275,5,tidak layak,tidak bekerja,SD,28,1
4313020,1,layak,petani,SMA,29,0
1588158,4,tidak layak,buruh harian,SMA,17,1
4481642,3,layak,tidak bekerja,SMA,4,0
1806741,5,sederhana,buruh harian,SD,14,1
2076299,4,layak,PNS,SMA,6,0
1094018,5,sederhana,buruh harian,SMA,5,1
1227897,2,sederhana,tidak bekerja,SD,5,1
4874641,5,tidak layak,petani,SMP,27,0
1156498,5,sederhana,tidak bekerja,SMA,22,1
1393574,3,sederhana,tidak bekerja,SMP,16,1
1279713,1,sederhana,PNS,SMA,13,0
1700780,3,layak,tidak bekerja,SMA,23,0
2605118,0,tidak layak,karyawan,SMA,2,0
1330817,3,sederhana,petani,SMP,21,1
1187771,4,sederhana,buruh harian,Sarjana,25,1
2499698,2,tidak layak,tidak bekerja,SD,25,0
1497562,4,sederhana,petani,SMA,20,1
2924914,2,layak,petani,SMP,25,0
3369822,0,tidak layak,wirausaha,SMA,15,0
1914032,3,sederhana,petani,SD,24,1
1298090,5,layak,buruh harian,SMA,1,0
1343054,5,sederhana,buruh harian,Sarjana,9,1
1027712,4,sederhana,tidak bekerja,SD,15,1
1703650,2,sederhana,buruh harian,SMP,3,1
4158868,0,sederhana,buruh harian,SD,17,0
1896209,2,tidak layak,petani,SMA,11,1
2685996,3,sederhana,buruh harian,Sarjana,2,0
3151061,1,tidak layak,karyawan,SD,14,0
1100734,5,tidak layak,buruh harian,SMA,5,1
1345266,4,sederhana,petani,SD,8,1
4543555,0,layak,wirausaha,Diploma,14,0
2846198,5,tidak layak,petani,SMA,5,0
1224695,4,tidak layak,wirausaha,Sarjana,25,0
1213981,4,layak,PNS,SMA,26,0
2560473,3,tidak layak,karyawan,SMA,10,0
1780641,5,sederhana,petani,SMP,2,1
3130939,1,sederhana,buruh harian,SD,6,0
4884908,4,layak,tidak bekerja,Sarjana,18,0
1317537,3,sederhana,petani,SD,6,1
4772487,3,tidak layak,buruh harian,Sarjana,7,0
3263429,0,layak,PNS,Sarjana,29,0
3253722,3,sederhana,petani,Diploma,3,0
4202209,0,tidak layak,petani,SMA,3,0
1786958,3,sederhana,tidak bekerja,SMP,25,1
1499046,3,layak,buruh harian,SMP,23,0
2901625,4,tidak layak,tidak bekerja,Sarjana,18,0
4155065,1,layak,wirausaha,Sarjana,28,0
2985296,2,layak,PNS,SD,6,0
1917040,3,tidak layak,tidak bekerja,SMA,14,1
1534003,5,tidak layak,tidak bekerja,SMP,22,1
4731404,1,layak,tidak bekerja,Sarjana,15,0
4744085,1,layak,karyawan,Sarjana,4,0
2312743,1,tidak layak,tidak bekerja,SMA,23,0
4077099,2,layak,karyawan,SD,24,0
4997106,1,layak,tidak bekerja,SMP,4,0
1542015,5,sederhana,petani,SMA,23,1
1923875,3,sederhana,petani,SMA,23,1
1187771,4,sederhana,buruh harian,Sarjana,25,1
2752290,0,layak,wirausaha,Sarjana,8,0
1769598,5,sederhana,tidak bekerja,SMP,8,1
4402337,1,tidak layak,wirausaha,Diploma,20,0
4190541,0,layak,wirausaha,SD,4,0
1796657,2,sederhana,tidak bekerja,Diploma,1,1
4605179,2,sederhana,PNS,SD,7,0
1796657,2,sederhana,tidak bekerja,Diploma,1,1
3938687,2,layak,wirausaha,SMP,14,0
2929465,3,sederhana,petani,SMA,13,0
1786958,3,sederhana,tidak bekerja,SMP,25,1
4769457,0,layak,karyawan,SD,10,0
1231915,5,sederhana,tidak bekerja,SMP,3,1
1907211,4,sederhana,buruh harian,SD,16,1
1206487,5,tidak layak,wirausaha,SD,13,0
1769598,5,sederhana,tidak bekerja,SMP,8,1
3511720,2,sederhana,tidak bekerja,SMA,26,0
1959744,3,tidak layak,petani,SMP,18,1
3351878,1,sederhana,tidak bekerja,SMA,5,0
4037908,4,sederhana,karyawan,SMP,29,0
3994919,3,sederhana,wirausaha,SD,3,0
4014938,3,sederhana,karyawan,SMP,13,0
1943793,3,sederhana,tidak bekerja,SD,3,1
1112990,4,layak,karyawan,SD,10,0
1806741,5,sederhana,buruh harian,SD,14,1
1347739,3,tidak layak,petani,SMP,14,1
1632543,2,sederhana,tidak bekerja,SMP,5,1
4095010,1,layak,buruh harian,SMA,19,0
1445101,2,tidak layak,buruh harian,SMP,24,1
1747419,4,sederhana,petani,SD,16,1
1653983,4,layak,wirausaha,Sarjana,3,0
1572212,5,tidak layak,tidak bekerja,SMA,24,1
1133554,2,sederhana,buruh harian,SD,21,1
4817242,2,sederhana,wirausaha,SMA,7,0
1282272,3,sederhana,petani,SMA,3,1
1912727,2,tidak layak,buruh harian,Sarjana,8,1
1654224,5,sederhana,petani,SMA,29,1
1870123,4,tidak layak,tidak bekerja,SD,19,1
1220169,1,tidak layak,PNS,Diploma,19,0
1317537,3,sederhana,petani,SD,6,1
1282272,3,sederhana,petani,SMA,3,1
2690696,3,layak,PNS,SMP,14,0
1939903,4,tidak layak,tidak bekerja,SMA,2,1
4403096,5,tidak layak,tidak bekerja,Diploma,1,0
1972346,3,layak,buruh harian,SD,4,0
1542015,5,sederhana,petani,SMA,23,1
4554366,5,tidak layak,wirausaha,SMA,7,0
1215048,5,sederhana,tidak bekerja,Diploma,24,1
1990198,2,tidak layak,petani,SMP,19,1
1475595,4,tidak layak,petani,SD,14,1
4093061,0,tidak layak,PNS,SMP,17,0
2117195,4,tidak layak,tidak bekerja,Sarjana,7,0
1066234,4,tidak layak,tidak bekerja,Sarjana,23,1
1572735,5,sederhana,buruh harian,SMA,7,1
1755678,5,sederhana,petani,SMP,16,1
3766230,3,layak,wirausaha,SD,3,0
1955154,2,tidak layak,tidak bekerja,Sarjana,17,1
1793719,4,sederhana,buruh harian,Sarjana,18,1
3875033,2,sederhana,petani,SMA,24,0
1896942,4,tidak layak,petani,SMA,22,1
1933396,4,sederhana,buruh harian,SMA,1,1
2347098,2,sederhana,PNS,SMA,27,0
2726605,3,layak,tidak bekerja,SMP,27,0
1622605,2,sederhana,buruh harian,SD,5,1
2982243,0,tidak layak,karyawan,Sarjana,17,0
1876110,4,sederhana,buruh harian,SMA,21,1
4177326,2,layak,tidak bekerja,SD,16,0
1163834,3,sederhana,petani,SMP,1,1
2163490,0,layak,buruh harian,SMA,28,0
4001738,5,tidak layak,wirausaha,SD,3,0
1964163,1,layak,buruh harian,SD,15,0
1065725,5,sederhana,tidak bekerja,SMP,21,1
1786958,3,sederhana,tidak bekerja,SMP,25,1
1767524,2,sederhana,tidak bekerja,Sarjana,9,1
4080977,2,layak,wirausaha,Diploma,8,0
3596289,2,sederhana,wirausaha,Sarjana,26,0
1852746,4,sederhana,tidak bekerja,SD,15,1
4389050,1,tidak layak,petani,SD,12,0
3891600,2,tidak layak,PNS,SMP,13,0
1284821,5,tidak layak,tidak bekerja,SMA,13,1
1863349,4,sederhana,buruh harian,Diploma,19,1
3443282,5,layak,karyawan,SD,18,0
1673218,0,tidak layak,wirausaha,SMP,9,0
1873172,5,tidak layak,petani,SMP,9,1
1715080,3,tidak layak,buruh harian,SD,13,1
1755678,5,sederhana,petani,SMP,16,1
1288859,4,tidak layak,tidak bekerja,SD,24,1
1978080,4,tidak layak,petani,SMP,5,1
1542015,5,sederhana,petani,SMA,23,1
3938613,5,sederhana,wirausaha,SMP,22,0
1036321,5,sederhana,buruh harian,SMA,24,1
1876110,4,sederhana,buruh harian,SMA,21,1
2755548,5,layak,tidak bekerja,Sarjana,14,0
3558944,5,tidak layak,PNS,SMA,9,0
4496605,4,tidak layak,petani,SMP,10,0
1228504,2,sederhana,tidak bekerja,Sarjana,5,1
1486799,5,tidak layak,petani,SD,22,1
4685501,1,sederhana,buruh harian,SD,8,0
1415384,5,tidak layak,buruh harian,SMA,11,1
1257681,2,sederhana,karyawan,SMP,26,0
2100500,0,layak,PNS,SMA,15,0
1955154,2,tidak layak,tidak bekerja,Sarjana,17,1
3307328,2,sederhana,petani,SMA,27,0
3648272,3,layak,tidak bekerja,SMP,13,0
1534003,5,tidak layak,tidak bekerja,SMP,22,1
1928479,4,tidak layak,buruh harian,SMP,15,1
1952246,4,tidak layak,petani,SMP,23,1
1158588,2,sederhana,tidak bekerja,SMA,16,1
1862522,3,tidak layak,tidak bekerja,SD,2,1
3824219,0,tidak layak,karyawan,SMP,5,0
1403081,5,sederhana,petani,Sarjana,13,1
2691738,4,layak,tidak bekerja,SD,6,0
1965188,4,layak,buruh harian,SMP,14,0
1254444,3,tidak layak,tidak bekerja,Sarjana,19,1
1444191,5,tidak layak,tidak bekerja,SMP,28,1
2143647,5,layak,karyawan,SD,4,0
1034707,2,sederhana,petani,SMP,24,1
3773707,3,layak,tidak bekerja,SMA,27,0
2286643,2,tidak layak,karyawan,SD,23,0
1280852,0,layak,buruh harian,SMP,29,0
1312250,2,tidak layak,tidak bekerja,Diploma,15,1
2843400,3,layak,petani,SMA,3,0
2865690,0,tidak layak,petani,Diploma,8,0
1729903,5,tidak layak,buruh harian,Sarjana,14,1
1542015,5,sederhana,petani,SMA,23,1
2680403,1,layak,tidak bekerja,SD,5,0
3155748,5,layak,karyawan,SD,3,0
1191232,5,sederhana,buruh harian,SD,16,1
1467010,4,tidak layak,buruh harian,Diploma,2,1
4813103,1,layak,karyawan,SD,17,0
3285903,2,tidak layak,petani,SMA,28,0
1968616,4,sederhana,tidak bekerja,SMA,28,1
1383152,3,sederhana,buruh harian,Diploma,18,1
1835036,5,sederhana,buruh harian,SMA,1,1
4132130,1,layak,petani,SD,19,0
1943793,3,sederhana,tidak bekerja,SD,3,1
1379989,4,sederhana,buruh harian,SD,3,1
1572735,5,sederhana,buruh harian,SMA,7,1
1755678,5,sederhana,petani,SMP,16,1
1491450,5,tidak layak,petani,SMA,15,1
1863349,4,sederhana,buruh harian,Diploma,19,1
4144480,4,layak,wirausaha,Diploma,15,0
1703650,2,sederhana,buruh harian,SMP,3,1
1935772,3,sederhana,buruh harian,SMP,19,1
4443609,0,sederhana,tidak bekerja,SMA,23,0
4561376,0,sederhana,karyawan,SD,22,0
2550184,0,layak,tidak bekerja,Diploma,13,0
1142483,2,tidak layak,buruh harian,SMA,4,1
4149991,4,tidak layak,wirausaha,Diploma,7,0
1755678,5,sederhana,petani,SMP,16,1
1467010,4,tidak layak,buruh harian,Diploma,2,1
4140597,3,tidak layak,PNS,Sarjana,5,0
4823528,1,layak,tidak bekerja,SMA,18,0
4816446,4,sederhana,PNS,SD,23,0
1284821,5,tidak layak,tidak bekerja,SMA,13,1
1167647,4,layak,PNS,SMP,10,0
1961568,4,layak,PNS,SD,17,0
4510788,5,layak,petani,SD,18,0
1780926,5,sederhana,petani,SMA,6,1
1228504,2,sederhana,tidak bekerja,Sarjana,5,1
1224695,4,tidak layak,wirausaha,Sarjana,25,0
1403081,5,sederhana,petani,Sarjana,13,1
2228337,4,sederhana,petani,SMA,13,0
3090545,4,sederhana,PNS,SMA,9,0
4265962,5,sederhana,karyawan,SMA,8,0
1026734,4,sederhana,buruh harian,SMP,29,1
3804802,1,sederhana,PNS,SD,13,0
2600396,1,sederhana,petani,SD,6,0
2938900,5,layak,buruh harian,SMP,8,0
3930677,0,layak,petani,SMP,6,0
1431374,2,tidak layak,tidak bekerja,SMA,12,1
1700336,5,tidak layak,buruh harian,SMA,5,1
3543788,5,sederhana,tidak bekerja,SMA,28,0
1331593,3,sederhana,tidak bekerja,SD,22,1
1231915,5,sederhana,tidak bekerja,SMP,3,1
1422381,4,sederhana,tidak bekerja,SMP,9,1
1564678,4,tidak layak,buruh harian,SMA,16,1
1271967,2,sederhana,petani,SD,14,1
2581420,4,layak,tidak bekerja,SD,12,0
3233795,4,tidak layak,karyawan,Sarjana,12,0
1137023,5,sederhana,buruh harian,SMP,1,1
4122951,3,tidak layak,wirausaha,SMP,1,0
1546237,2,sederhana,PNS,SD,27,0
2550522,1,tidak layak,petani,SMA,24,0
1347697,5,layak,wirausaha,SMA,24,0
1215048,5,sederhana,tidak bekerja,Diploma,24,1
1179838,2,sederhana,buruh harian,Sarjana,28,1
1308449,2,tidak layak,tidak bekerja,SMA,6,1
4278360,3,tidak layak,PNS,SMA,2,0
1191232,5,sederhana,buruh harian,SD,16,1
2331329,0,tidak layak,tidak bekerja,SD,14,0
1671009,5,sederhana,buruh harian,SMA,17,1
3049927,1,sederhana,wirausaha,Sarjana,10,0
3326133,1,tidak layak,karyawan,SD,28,0
1329638,1,sederhana,buruh harian,SMA,26,0
1415384,5,tidak layak,buruh harian,SMA,11,1
1767524,2,sederhana,tidak bekerja,Sarjana,9,1
1392136,1,sederhana,buruh harian,SD,16,0
1876110,4,sederhana,buruh harian,SMA,21,1
3520107,4,tidak layak,tidak bekerja,Sarjana,16,0
1421280,3,layak,karyawan,SMP,8,0
1491450,5,tidak layak,petani,SMA,15,1
3920803,1,layak,PNS,SMP,10,0
1863349,4,sederhana,buruh harian,Diploma,19,1
2597690,2,layak,petani,SD,7,0
1488011,2,tidak layak,tidak bekerja,Sarjana,9,1
1403322,3,sederhana,buruh harian,SMP,6,1
3353839,4,tidak layak,buruh harian,SD,5,0
1990198,2,tidak layak,petani,SMP,19,1
2072876,1,sederhana,PNS,SD,14,0
1317348,3,layak,tidak bekerja,SMA,6,0
4348924,1,tidak layak,wirausaha,SMA,26,0
1403322,3,sederhana,buruh harian,SMP,6,1
1618467,4,tidak layak,wirausaha,SMP,26,0
1874772,4,tidak layak,tidak bekerja,SMP,28,1
1994170,3,tidak layak,petani,SMA,14,1
3768362,2,tidak layak,PNS,SMA,6,0
1939903,4,tidak layak,tidak bekerja,SMA,2,1
1100734,5,tidak layak,buruh harian,SMA,5,1
1715460,5,tidak layak,petani,SMA,3,1
1026734,4,sederhana,buruh harian,SMP,29,1
1337827,5,sederhana,buruh harian,SD,28,1
1863663,5,tidak layak,petani,Diploma,22,1
1547993,2,tidak layak,buruh harian,SMP,21,1
1572212,5,tidak layak,tidak bekerja,SMA,24,1
1155683,2,sederhana,karyawan,SD,22,0
1630265,2,tidak layak,PNS,SMA,22,0
1568302,3,tidak layak,tidak bekerja,SD,16,1
1010699,5,layak,wirausaha,SMA,25,0
1873172,5,tidak layak,petani,SMP,9,1
1690493,5,layak,karyawan,SD,15,0
1445101,2,tidak layak,buruh harian,SMP,24,1
2832684,2,layak,PNS,SMP,19,0
4360011,4,layak,wirausaha,SMA,20,0
1741426,4,sederhana,buruh harian,SMP,5,1
4937270,0,layak,tidak bekerja,SMA,1,0
1499046,3,layak,buruh harian,SMP,23,0
1564678,4,tidak layak,buruh harian,SMA,16,1
1215048,5,sederhana,tidak bekerja,Diploma,24,1
1896209,2,tidak layak,petani,SMA,11,1
1415384,5,tidak layak,buruh harian,SMA,11,1
2076299,4,layak,PNS,SMA,6,0
1912826,2,tidak layak,tidak bekerja,SD,24,1
1110155,3,tidak layak,petani,SMP,29,1
3543788,5,sederhana,tidak bekerja,SMA,28,0
1147718,3,sederhana,petani,Diploma,27,1
2711672,4,sederhana,karyawan,SMA,29,0
1311955,0,layak,petani,Diploma,25,0
2210209,5,sederhana,petani,SMA,5,0
1932817,5,tidak layak,tidak bekerja,Diploma,5,1
1770173,4,tidak layak,PNS,SD,23,0
1485757,5,tidak layak,buruh harian,SMA,20,1
1885421,3,layak,PNS,Sarjana,14,0
2343499,0,sederhana,petani,SD,20,0
